%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi
1783583666164240438,1467,1783583666164240438,,255
1783583666164240438,1467,1783583666164240438,,255
1783583666164240438,1467,1783583666164240438,,255
1783583666664114151,1468,1783583666664114151,,255
1783583666664114151,1468,1783583666664114151,,255
1783583666664114151,1468,1783583666664114151,,255
1783583666664114151,1468,1783583666664114151,,255
1783583666664114151,1468,1783583666664114151,,255
1783583666664114151,1468,1783583666664114151,,255
1783583666664114151,1468,1783583666664114151,,255
1783583666664114151,1468,1783583666664114151,,255
1783583666664114151,1468,1783583666664114151,,255
1783583666664114151,1468,1783583666664114151,,255
1783583667164074485,1469,1783583667164074485,,255
1783583667164074485,1469,1783583667164074485,,255
1783583667164074485,1469,1783583667164074485,,255
1783583667164074485,1469,1783583667164074485,,255
1783583667164074485,1469,1783583667164074485,,255
1783583667164074485,1469,1783583667164074485,,255
1783583667164074485,1469,1783583667164074485,,255
1783583667164074485,1469,1783583667164074485,,255
1783583667164074485,1469,1783583667164074485,,255
1783583667164074485,1469,1783583667164074485,,255
1783583667664188021,1470,1783583667664188021,,255
1783583667664188021,1470,1783583667664188021,,255
1783583667664188021,1470,1783583667664188021,,255
1783583667664188021,1470,1783583667664188021,,255
1783583667664188021,1470,1783583667664188021,,255
1783583667664188021,1470,1783583667664188021,,255
1783583667664188021,1470,1783583667664188021,,255
1783583667664188021,1470,1783583667664188021,,255
1783583667664188021,1470,1783583667664188021,,255
1783583667664188021,1470,1783583667664188021,,255
1783583668164180362,1471,1783583668164180362,,255
1783583668164180362,1471,1783583668164180362,,255
1783583668164180362,1471,1783583668164180362,,255
1783583668164180362,1471,1783583668164180362,,255
1783583668164180362,1471,1783583668164180362,,255
1783583668164180362,1471,1783583668164180362,,255
1783583668164180362,1471,1783583668164180362,,255
1783583668164180362,1471,1783583668164180362,,255
1783583668164180362,1471,1783583668164180362,,255
1783583668164180362,1471,1783583668164180362,,255
1783583668664166657,1472,1783583668664166657,,255
1783583668664166657,1472,1783583668664166657,,255
1783583668664166657,1472,1783583668664166657,,255
1783583668664166657,1472,1783583668664166657,,255
1783583668664166657,1472,1783583668664166657,,255
1783583668664166657,1472,1783583668664166657,,255
1783583668664166657,1472,1783583668664166657,,255
1783583668664166657,1472,1783583668664166657,,255
1783583668664166657,1472,1783583668664166657,,255
1783583668664166657,1472,1783583668664166657,,255
1783583669164164294,1473,1783583669164164294,,255
1783583669164164294,1473,1783583669164164294,,255
1783583669164164294,1473,1783583669164164294,,255
1783583669164164294,1473,1783583669164164294,,255
1783583669164164294,1473,1783583669164164294,,255
1783583669164164294,1473,1783583669164164294,,255
1783583669164164294,1473,1783583669164164294,,255
1783583669164164294,1473,1783583669164164294,,255
1783583669164164294,1473,1783583669164164294,,255
1783583669164164294,1473,1783583669164164294,,255
1783583669664175774,1474,1783583669664175774,,255
1783583669664175774,1474,1783583669664175774,,255
1783583669664175774,1474,1783583669664175774,,255
1783583669664175774,1474,1783583669664175774,,255
1783583669664175774,1474,1783583669664175774,,255
1783583669664175774,1474,1783583669664175774,,255
1783583669664175774,1474,1783583669664175774,,255
1783583669664175774,1474,1783583669664175774,,255
1783583669664175774,1474,1783583669664175774,,255
1783583669664175774,1474,1783583669664175774,,255
1783583670164119188,1475,1783583670164119188,,255
1783583670164119188,1475,1783583670164119188,,255
1783583670164119188,1475,1783583670164119188,,255
1783583670164119188,1475,1783583670164119188,,255
1783583670164119188,1475,1783583670164119188,,255
1783583670164119188,1475,1783583670164119188,,255
1783583670164119188,1475,1783583670164119188,,255
1783583670164119188,1475,1783583670164119188,,255
1783583670164119188,1475,1783583670164119188,,255
1783583670164119188,1475,1783583670164119188,,255
1783583670664134179,1476,1783583670664134179,,255
1783583670664134179,1476,1783583670664134179,,255
1783583670664134179,1476,1783583670664134179,,255
1783583670664134179,1476,1783583670664134179,,255
1783583670664134179,1476,1783583670664134179,,255
1783583670664134179,1476,1783583670664134179,,255
1783583670664134179,1476,1783583670664134179,,255
1783583670664134179,1476,1783583670664134179,,255
1783583670664134179,1476,1783583670664134179,,255
1783583670664134179,1476,1783583670664134179,,255
1783583671164078025,1477,1783583671164078025,,255
1783583671164078025,1477,1783583671164078025,,255
1783583671164078025,1477,1783583671164078025,,255
1783583671164078025,1477,1783583671164078025,,255
1783583671164078025,1477,1783583671164078025,,255
1783583671164078025,1477,1783583671164078025,,255
1783583671164078025,1477,1783583671164078025,,255
1783583671164078025,1477,1783583671164078025,,255
1783583671164078025,1477,1783583671164078025,,255
1783583671164078025,1477,1783583671164078025,,255
1783583671664244113,1478,1783583671664244113,,255
1783583671664244113,1478,1783583671664244113,,255
1783583671664244113,1478,1783583671664244113,,255
1783583671664244113,1478,1783583671664244113,,255
1783583671664244113,1478,1783583671664244113,,255
1783583671664244113,1478,1783583671664244113,,255
1783583671664244113,1478,1783583671664244113,,255
1783583671664244113,1478,1783583671664244113,,255
1783583671664244113,1478,1783583671664244113,,255
1783583671664244113,1478,1783583671664244113,,255
1783583672164098058,1479,1783583672164098058,,255
1783583672164098058,1479,1783583672164098058,,255
1783583672164098058,1479,1783583672164098058,,255
1783583672164098058,1479,1783583672164098058,,255
1783583672164098058,1479,1783583672164098058,,255
1783583672164098058,1479,1783583672164098058,,255
1783583672164098058,1479,1783583672164098058,,255
1783583672164098058,1479,1783583672164098058,,255
1783583672164098058,1479,1783583672164098058,,255
1783583672164098058,1479,1783583672164098058,,255
1783583672664083570,1480,1783583672664083570,,255
1783583672664083570,1480,1783583672664083570,,255
1783583672664083570,1480,1783583672664083570,,255
1783583672664083570,1480,1783583672664083570,,255
1783583672664083570,1480,1783583672664083570,,255
1783583672664083570,1480,1783583672664083570,,255
1783583672664083570,1480,1783583672664083570,,255
1783583672664083570,1480,1783583672664083570,,255
1783583672664083570,1480,1783583672664083570,,255
1783583672664083570,1480,1783583672664083570,,255
1783583673164125021,1481,1783583673164125021,,255
1783583673164125021,1481,1783583673164125021,,255
1783583673164125021,1481,1783583673164125021,,255
1783583673164125021,1481,1783583673164125021,,255
1783583673164125021,1481,1783583673164125021,,255
1783583673164125021,1481,1783583673164125021,,255
1783583673164125021,1481,1783583673164125021,,255
1783583673164125021,1481,1783583673164125021,,255
1783583673164125021,1481,1783583673164125021,,255
1783583673164125021,1481,1783583673164125021,,255
1783583673664187341,1482,1783583673664187341,,255
1783583673664187341,1482,1783583673664187341,,255
1783583673664187341,1482,1783583673664187341,,255
1783583673664187341,1482,1783583673664187341,,255
1783583673664187341,1482,1783583673664187341,,255
1783583673664187341,1482,1783583673664187341,,255
1783583673664187341,1482,1783583673664187341,,255
1783583673664187341,1482,1783583673664187341,,255
1783583673664187341,1482,1783583673664187341,,255
1783583673664187341,1482,1783583673664187341,,255
1783583674164062646,1483,1783583674164062646,,255
1783583674164062646,1483,1783583674164062646,,255
1783583674164062646,1483,1783583674164062646,,255
1783583674164062646,1483,1783583674164062646,,255
1783583674164062646,1483,1783583674164062646,,255
1783583674164062646,1483,1783583674164062646,,255
1783583674164062646,1483,1783583674164062646,,255
1783583674164062646,1483,1783583674164062646,,255
1783583674164062646,1483,1783583674164062646,,255
1783583674164062646,1483,1783583674164062646,,255
1783583674664160776,1484,1783583674664160776,,255
1783583674664160776,1484,1783583674664160776,,255
1783583674664160776,1484,1783583674664160776,,255
1783583674664160776,1484,1783583674664160776,,255
1783583674664160776,1484,1783583674664160776,,255
1783583674664160776,1484,1783583674664160776,,255
1783583674664160776,1484,1783583674664160776,,255
1783583674664160776,1484,1783583674664160776,,255
1783583674664160776,1484,1783583674664160776,,255
1783583674664160776,1484,1783583674664160776,,255
1783583675164132656,1485,1783583675164132656,,255
1783583675164132656,1485,1783583675164132656,,255
1783583675164132656,1485,1783583675164132656,,255
1783583675164132656,1485,1783583675164132656,,255
1783583675164132656,1485,1783583675164132656,,255
1783583675164132656,1485,1783583675164132656,,255
1783583675164132656,1485,1783583675164132656,,255
1783583675164132656,1485,1783583675164132656,,255
1783583675164132656,1485,1783583675164132656,,255
1783583675164132656,1485,1783583675164132656,,255
1783583675664297436,1486,1783583675664297436,,255
1783583675664297436,1486,1783583675664297436,,255
1783583675664297436,1486,1783583675664297436,,255
1783583675664297436,1486,1783583675664297436,,255
1783583675664297436,1486,1783583675664297436,,255
1783583675664297436,1486,1783583675664297436,,255
1783583675664297436,1486,1783583675664297436,,255
1783583675664297436,1486,1783583675664297436,,255
1783583675664297436,1486,1783583675664297436,,255
1783583675664297436,1486,1783583675664297436,,255
1783583676164199935,1487,1783583676164199935,,255
1783583676164199935,1487,1783583676164199935,,255
1783583676164199935,1487,1783583676164199935,,255
1783583676164199935,1487,1783583676164199935,,255
1783583676164199935,1487,1783583676164199935,,255
1783583676164199935,1487,1783583676164199935,,255
1783583676164199935,1487,1783583676164199935,,255
1783583676164199935,1487,1783583676164199935,,255
1783583676164199935,1487,1783583676164199935,,255
1783583676164199935,1487,1783583676164199935,,255
1783583676664324463,1488,1783583676664324463,,255
1783583676664324463,1488,1783583676664324463,,255
1783583676664324463,1488,1783583676664324463,,255
1783583676664324463,1488,1783583676664324463,,255
1783583676664324463,1488,1783583676664324463,,255
1783583676664324463,1488,1783583676664324463,,255
1783583676664324463,1488,1783583676664324463,,255
1783583676664324463,1488,1783583676664324463,,255
1783583676664324463,1488,1783583676664324463,,255
1783583676664324463,1488,1783583676664324463,,255
1783583677164219018,1489,1783583677164219018,,255
1783583677164219018,1489,1783583677164219018,,255
1783583677164219018,1489,1783583677164219018,,255
1783583677164219018,1489,1783583677164219018,,255
1783583677164219018,1489,1783583677164219018,,255
1783583677164219018,1489,1783583677164219018,,255
1783583677164219018,1489,1783583677164219018,,255
1783583677164219018,1489,1783583677164219018,,255
1783583677164219018,1489,1783583677164219018,,255
1783583677164219018,1489,1783583677164219018,,255
1783583677664311525,1490,1783583677664311525,,255
1783583677664311525,1490,1783583677664311525,,255
1783583677664311525,1490,1783583677664311525,,255
1783583677664311525,1490,1783583677664311525,,255
1783583677664311525,1490,1783583677664311525,,255
1783583677664311525,1490,1783583677664311525,,255
1783583677664311525,1490,1783583677664311525,,255
1783583677664311525,1490,1783583677664311525,,255
1783583677664311525,1490,1783583677664311525,,255
1783583677664311525,1490,1783583677664311525,,255
1783583678164169819,1491,1783583678164169819,,255
1783583678164169819,1491,1783583678164169819,,255
1783583678164169819,1491,1783583678164169819,,255
1783583678164169819,1491,1783583678164169819,,255
1783583678164169819,1491,1783583678164169819,,255
1783583678164169819,1491,1783583678164169819,,255
1783583678164169819,1491,1783583678164169819,,255
1783583678164169819,1491,1783583678164169819,,255
1783583678164169819,1491,1783583678164169819,,255
1783583678164169819,1491,1783583678164169819,,255
1783583678664237228,1492,1783583678664237228,,255
1783583678664237228,1492,1783583678664237228,,255
1783583678664237228,1492,1783583678664237228,,255
1783583678664237228,1492,1783583678664237228,,255
1783583678664237228,1492,1783583678664237228,,255
1783583678664237228,1492,1783583678664237228,,255
1783583678664237228,1492,1783583678664237228,,255
1783583678664237228,1492,1783583678664237228,,255
1783583678664237228,1492,1783583678664237228,,255
1783583678664237228,1492,1783583678664237228,,255
1783583679163975884,1493,1783583679163975884,,255
1783583679163975884,1493,1783583679163975884,,255
1783583679163975884,1493,1783583679163975884,,255
