%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi
1783584056673295352,2248,1783584056673295352,,255
1783584056673295352,2248,1783584056673295352,,255
1783584056673295352,2248,1783584056673295352,,255
1783584056673295352,2248,1783584056673295352,,255
1783584057173058081,2249,1783584057173058081,,255
1783584057173058081,2249,1783584057173058081,,255
1783584057173058081,2249,1783584057173058081,,255
1783584057173058081,2249,1783584057173058081,,255
1783584057173058081,2249,1783584057173058081,,255
1783584057173058081,2249,1783584057173058081,,255
1783584057173058081,2249,1783584057173058081,,255
1783584057173058081,2249,1783584057173058081,,255
1783584057173058081,2249,1783584057173058081,,255
1783584057173058081,2249,1783584057173058081,,255
1783584057673392175,2250,1783584057673392175,,255
1783584057673392175,2250,1783584057673392175,,255
1783584057673392175,2250,1783584057673392175,,255
1783584057673392175,2250,1783584057673392175,,255
1783584057673392175,2250,1783584057673392175,,255
1783584057673392175,2250,1783584057673392175,,255
1783584057673392175,2250,1783584057673392175,,255
1783584057673392175,2250,1783584057673392175,,255
1783584057673392175,2250,1783584057673392175,,255
1783584057673392175,2250,1783584057673392175,,255
1783584058172997925,2251,1783584058172997925,,255
1783584058172997925,2251,1783584058172997925,,255
1783584058172997925,2251,1783584058172997925,,255
1783584058172997925,2251,1783584058172997925,,255
1783584058172997925,2251,1783584058172997925,,255
1783584058172997925,2251,1783584058172997925,,255
1783584058172997925,2251,1783584058172997925,,255
1783584058172997925,2251,1783584058172997925,,255
1783584058172997925,2251,1783584058172997925,,255
1783584058172997925,2251,1783584058172997925,,255
1783584058673218884,2252,1783584058673218884,,255
1783584058673218884,2252,1783584058673218884,,255
1783584058673218884,2252,1783584058673218884,,255
1783584058673218884,2252,1783584058673218884,,255
1783584058673218884,2252,1783584058673218884,,255
1783584058673218884,2252,1783584058673218884,,255
1783584058673218884,2252,1783584058673218884,,255
1783584058673218884,2252,1783584058673218884,,255
1783584058673218884,2252,1783584058673218884,,255
1783584058673218884,2252,1783584058673218884,,255
1783584059173113957,2253,1783584059173113957,,255
1783584059173113957,2253,1783584059173113957,,255
1783584059173113957,2253,1783584059173113957,,255
1783584059173113957,2253,1783584059173113957,,255
1783584059173113957,2253,1783584059173113957,,255
1783584059173113957,2253,1783584059173113957,,255
1783584059173113957,2253,1783584059173113957,,255
1783584059173113957,2253,1783584059173113957,,255
1783584059173113957,2253,1783584059173113957,,255
1783584059173113957,2253,1783584059173113957,,255
1783584059673215832,2254,1783584059673215832,,255
1783584059673215832,2254,1783584059673215832,,255
1783584059673215832,2254,1783584059673215832,,255
1783584059673215832,2254,1783584059673215832,,255
1783584059673215832,2254,1783584059673215832,,255
1783584059673215832,2254,1783584059673215832,,255
1783584059673215832,2254,1783584059673215832,,255
1783584059673215832,2254,1783584059673215832,,255
1783584059673215832,2254,1783584059673215832,,255
1783584059673215832,2254,1783584059673215832,,255
1783584060172997228,2255,1783584060172997228,,255
1783584060172997228,2255,1783584060172997228,,255
1783584060172997228,2255,1783584060172997228,,255
1783584060172997228,2255,1783584060172997228,,255
1783584060172997228,2255,1783584060172997228,,255
1783584060172997228,2255,1783584060172997228,,255
1783584060172997228,2255,1783584060172997228,,255
1783584060172997228,2255,1783584060172997228,,255
1783584060172997228,2255,1783584060172997228,,255
1783584060172997228,2255,1783584060172997228,,255
1783584060673330947,2256,1783584060673330947,,255
1783584060673330947,2256,1783584060673330947,,255
1783584060673330947,2256,1783584060673330947,,255
1783584060673330947,2256,1783584060673330947,,255
1783584060673330947,2256,1783584060673330947,,255
1783584060673330947,2256,1783584060673330947,,255
1783584060673330947,2256,1783584060673330947,,255
1783584060673330947,2256,1783584060673330947,,255
1783584060673330947,2256,1783584060673330947,,255
1783584060673330947,2256,1783584060673330947,,255
1783584061172947093,2257,1783584061172947093,,255
1783584061172947093,2257,1783584061172947093,,255
1783584061172947093,2257,1783584061172947093,,255
1783584061172947093,2257,1783584061172947093,,255
1783584061172947093,2257,1783584061172947093,,255
1783584061172947093,2257,1783584061172947093,,255
1783584061172947093,2257,1783584061172947093,,255
1783584061172947093,2257,1783584061172947093,,255
1783584061172947093,2257,1783584061172947093,,255
1783584061172947093,2257,1783584061172947093,,255
1783584061673095281,2258,1783584061673095281,,255
1783584061673095281,2258,1783584061673095281,,255
1783584061673095281,2258,1783584061673095281,,255
1783584061673095281,2258,1783584061673095281,,255
1783584061673095281,2258,1783584061673095281,,255
1783584061673095281,2258,1783584061673095281,,255
1783584061673095281,2258,1783584061673095281,,255
1783584061673095281,2258,1783584061673095281,,255
1783584061673095281,2258,1783584061673095281,,255
1783584061673095281,2258,1783584061673095281,,255
1783584062173120906,2259,1783584062173120906,,255
1783584062173120906,2259,1783584062173120906,,255
1783584062173120906,2259,1783584062173120906,,255
1783584062173120906,2259,1783584062173120906,,255
1783584062173120906,2259,1783584062173120906,,255
1783584062173120906,2259,1783584062173120906,,255
1783584062173120906,2259,1783584062173120906,,255
1783584062173120906,2259,1783584062173120906,,255
1783584062173120906,2259,1783584062173120906,,255
1783584062173120906,2259,1783584062173120906,,255
1783584062673310167,2260,1783584062673310167,,255
1783584062673310167,2260,1783584062673310167,,255
1783584062673310167,2260,1783584062673310167,,255
1783584062673310167,2260,1783584062673310167,,255
1783584062673310167,2260,1783584062673310167,,255
1783584062673310167,2260,1783584062673310167,,255
1783584062673310167,2260,1783584062673310167,,255
1783584062673310167,2260,1783584062673310167,,255
1783584062673310167,2260,1783584062673310167,,255
1783584062673310167,2260,1783584062673310167,,255
1783584063172998115,2261,1783584063172998115,,255
1783584063172998115,2261,1783584063172998115,,255
1783584063172998115,2261,1783584063172998115,,255
1783584063172998115,2261,1783584063172998115,,255
1783584063172998115,2261,1783584063172998115,,255
1783584063172998115,2261,1783584063172998115,,255
1783584063172998115,2261,1783584063172998115,,255
1783584063172998115,2261,1783584063172998115,,255
1783584063172998115,2261,1783584063172998115,,255
1783584063172998115,2261,1783584063172998115,,255
1783584063673186709,2262,1783584063673186709,,255
1783584063673186709,2262,1783584063673186709,,255
1783584063673186709,2262,1783584063673186709,,255
1783584063673186709,2262,1783584063673186709,,255
1783584063673186709,2262,1783584063673186709,,255
1783584063673186709,2262,1783584063673186709,,255
1783584063673186709,2262,1783584063673186709,,255
1783584063673186709,2262,1783584063673186709,,255
1783584063673186709,2262,1783584063673186709,,255
1783584063673186709,2262,1783584063673186709,,255
1783584064173069501,2263,1783584064173069501,,255
1783584064173069501,2263,1783584064173069501,,255
1783584064173069501,2263,1783584064173069501,,255
1783584064173069501,2263,1783584064173069501,,255
1783584064173069501,2263,1783584064173069501,,255
1783584064173069501,2263,1783584064173069501,,255
1783584064173069501,2263,1783584064173069501,,255
1783584064173069501,2263,1783584064173069501,,255
1783584064173069501,2263,1783584064173069501,,255
1783584064173069501,2263,1783584064173069501,,255
1783584064673084407,2264,1783584064673084407,,255
1783584064673084407,2264,1783584064673084407,,255
1783584064673084407,2264,1783584064673084407,,255
1783584064673084407,2264,1783584064673084407,,255
1783584064673084407,2264,1783584064673084407,,255
1783584064673084407,2264,1783584064673084407,,255
1783584064673084407,2264,1783584064673084407,,255
1783584064673084407,2264,1783584064673084407,,255
1783584064673084407,2264,1783584064673084407,,255
1783584064673084407,2264,1783584064673084407,,255
1783584065173057501,2265,1783584065173057501,,255
1783584065173057501,2265,1783584065173057501,,255
1783584065173057501,2265,1783584065173057501,,255
1783584065173057501,2265,1783584065173057501,,255
1783584065173057501,2265,1783584065173057501,,255
1783584065173057501,2265,1783584065173057501,,255
1783584065173057501,2265,1783584065173057501,,255
1783584065173057501,2265,1783584065173057501,,255
1783584065173057501,2265,1783584065173057501,,255
1783584065173057501,2265,1783584065173057501,,255
1783584065673186314,2266,1783584065673186314,,255
1783584065673186314,2266,1783584065673186314,,255
1783584065673186314,2266,1783584065673186314,,255
1783584065673186314,2266,1783584065673186314,,255
1783584065673186314,2266,1783584065673186314,,255
1783584065673186314,2266,1783584065673186314,,255
1783584065673186314,2266,1783584065673186314,,255
1783584065673186314,2266,1783584065673186314,,255
1783584065673186314,2266,1783584065673186314,,255
1783584065673186314,2266,1783584065673186314,,255
1783584066173125491,2267,1783584066173125491,,255
1783584066173125491,2267,1783584066173125491,,255
1783584066173125491,2267,1783584066173125491,,255
1783584066173125491,2267,1783584066173125491,,255
1783584066173125491,2267,1783584066173125491,,255
1783584066173125491,2267,1783584066173125491,,255
1783584066173125491,2267,1783584066173125491,,255
1783584066173125491,2267,1783584066173125491,,255
1783584066173125491,2267,1783584066173125491,,255
1783584066173125491,2267,1783584066173125491,,255
1783584066673132991,2268,1783584066673132991,,255
1783584066673132991,2268,1783584066673132991,,255
1783584066673132991,2268,1783584066673132991,,255
1783584066673132991,2268,1783584066673132991,,255
1783584066673132991,2268,1783584066673132991,,255
1783584066673132991,2268,1783584066673132991,,255
1783584066673132991,2268,1783584066673132991,,255
1783584066673132991,2268,1783584066673132991,,255
1783584066673132991,2268,1783584066673132991,,255
1783584066673132991,2268,1783584066673132991,,255
1783584067172965637,2269,1783584067172965637,,255
1783584067172965637,2269,1783584067172965637,,255
1783584067172965637,2269,1783584067172965637,,255
1783584067172965637,2269,1783584067172965637,,255
1783584067172965637,2269,1783584067172965637,,255
1783584067172965637,2269,1783584067172965637,,255
1783584067172965637,2269,1783584067172965637,,255
1783584067172965637,2269,1783584067172965637,,255
1783584067172965637,2269,1783584067172965637,,255
1783584067172965637,2269,1783584067172965637,,255
1783584067673319502,2270,1783584067673319502,,255
1783584067673319502,2270,1783584067673319502,,255
1783584067673319502,2270,1783584067673319502,,255
1783584067673319502,2270,1783584067673319502,,255
1783584067673319502,2270,1783584067673319502,,255
1783584067673319502,2270,1783584067673319502,,255
1783584067673319502,2270,1783584067673319502,,255
1783584067673319502,2270,1783584067673319502,,255
1783584067673319502,2270,1783584067673319502,,255
1783584067673319502,2270,1783584067673319502,,255
1783584068173299513,2271,1783584068173299513,,255
1783584068173299513,2271,1783584068173299513,,255
1783584068173299513,2271,1783584068173299513,,255
1783584068173299513,2271,1783584068173299513,,255
1783584068173299513,2271,1783584068173299513,,255
1783584068173299513,2271,1783584068173299513,,255
1783584068173299513,2271,1783584068173299513,,255
1783584068173299513,2271,1783584068173299513,,255
1783584068173299513,2271,1783584068173299513,,255
1783584068173299513,2271,1783584068173299513,,255
1783584068673165096,2272,1783584068673165096,,255
1783584068673165096,2272,1783584068673165096,,255
1783584068673165096,2272,1783584068673165096,,255
1783584068673165096,2272,1783584068673165096,,255
1783584068673165096,2272,1783584068673165096,,255
1783584068673165096,2272,1783584068673165096,,255
1783584068673165096,2272,1783584068673165096,,255
1783584068673165096,2272,1783584068673165096,,255
1783584068673165096,2272,1783584068673165096,,255
1783584068673165096,2272,1783584068673165096,,255
1783584069172993721,2273,1783584069172993721,,255
1783584069172993721,2273,1783584069172993721,,255
1783584069172993721,2273,1783584069172993721,,255
1783584069172993721,2273,1783584069172993721,,255
1783584069172993721,2273,1783584069172993721,,255
1783584069172993721,2273,1783584069172993721,,255
1783584069172993721,2273,1783584069172993721,,255
1783584069172993721,2273,1783584069172993721,,255
1783584069172993721,2273,1783584069172993721,,255
1783584069172993721,2273,1783584069172993721,,255
1783584069673201951,2274,1783584069673201951,,255
1783584069673201951,2274,1783584069673201951,,255
1783584069673201951,2274,1783584069673201951,,255
1783584069673201951,2274,1783584069673201951,,255
1783584069673201951,2274,1783584069673201951,,255
1783584069673201951,2274,1783584069673201951,,255
1783584069673201951,2274,1783584069673201951,,255
1783584069673201951,2274,1783584069673201951,,255
1783584069673201951,2274,1783584069673201951,,255
1783584069673201951,2274,1783584069673201951,,255
1783584070173107795,2275,1783584070173107795,,255
1783584070173107795,2275,1783584070173107795,,255
1783584070173107795,2275,1783584070173107795,,255
1783584070173107795,2275,1783584070173107795,,255
1783584070173107795,2275,1783584070173107795,,255
1783584070173107795,2275,1783584070173107795,,255
1783584070173107795,2275,1783584070173107795,,255
1783584070173107795,2275,1783584070173107795,,255
1783584070173107795,2275,1783584070173107795,,255
1783584070173107795,2275,1783584070173107795,,255
1783584070673199566,2276,1783584070673199566,,255
1783584070673199566,2276,1783584070673199566,,255
1783584070673199566,2276,1783584070673199566,,255
1783584070673199566,2276,1783584070673199566,,255
1783584070673199566,2276,1783584070673199566,,255
1783584070673199566,2276,1783584070673199566,,255
1783584070673199566,2276,1783584070673199566,,255
1783584070673199566,2276,1783584070673199566,,255
1783584070673199566,2276,1783584070673199566,,255
1783584070673199566,2276,1783584070673199566,,255
1783584071173710962,2277,1783584071173710962,,255
1783584071173710962,2277,1783584071173710962,,255
1783584071173710962,2277,1783584071173710962,,255
1783584071173710962,2277,1783584071173710962,,255
1783584071173710962,2277,1783584071173710962,,255
1783584071173710962,2277,1783584071173710962,,255
1783584071173710962,2277,1783584071173710962,,255
1783584071173710962,2277,1783584071173710962,,255
1783584071173710962,2277,1783584071173710962,,255
1783584071173710962,2277,1783584071173710962,,255
1783584071673871639,2278,1783584071673871639,,255
1783584071673871639,2278,1783584071673871639,,255
1783584071673871639,2278,1783584071673871639,,255
1783584071673871639,2278,1783584071673871639,,255
1783584071673871639,2278,1783584071673871639,,255
1783584071673871639,2278,1783584071673871639,,255
1783584071673871639,2278,1783584071673871639,,255
1783584071673871639,2278,1783584071673871639,,255
1783584071673871639,2278,1783584071673871639,,255
1783584071673871639,2278,1783584071673871639,,255
1783584072173833941,2279,1783584072173833941,,255
1783584072173833941,2279,1783584072173833941,,255
1783584072173833941,2279,1783584072173833941,,255
1783584072173833941,2279,1783584072173833941,,255
1783584072173833941,2279,1783584072173833941,,255
1783584072173833941,2279,1783584072173833941,,255
1783584072173833941,2279,1783584072173833941,,255
1783584072173833941,2279,1783584072173833941,,255
1783584072173833941,2279,1783584072173833941,,255
1783584072173833941,2279,1783584072173833941,,255
1783584072673910191,2280,1783584072673910191,,255
1783584072673910191,2280,1783584072673910191,,255
1783584072673910191,2280,1783584072673910191,,255
1783584072673910191,2280,1783584072673910191,,255
1783584072673910191,2280,1783584072673910191,,255
1783584072673910191,2280,1783584072673910191,,255
1783584072673910191,2280,1783584072673910191,,255
1783584072673910191,2280,1783584072673910191,,255
1783584072673910191,2280,1783584072673910191,,255
1783584072673910191,2280,1783584072673910191,,255
1783584073173693358,2281,1783584073173693358,,255
1783584073173693358,2281,1783584073173693358,,255
1783584073173693358,2281,1783584073173693358,,255
1783584073173693358,2281,1783584073173693358,,255
1783584073173693358,2281,1783584073173693358,,255
1783584073173693358,2281,1783584073173693358,,255
1783584073173693358,2281,1783584073173693358,,255
1783584073173693358,2281,1783584073173693358,,255
1783584073173693358,2281,1783584073173693358,,255
1783584073173693358,2281,1783584073173693358,,255
1783584073673884036,2282,1783584073673884036,,255
1783584073673884036,2282,1783584073673884036,,255
1783584073673884036,2282,1783584073673884036,,255
1783584073673884036,2282,1783584073673884036,,255
1783584073673884036,2282,1783584073673884036,,255
1783584073673884036,2282,1783584073673884036,,255
1783584073673884036,2282,1783584073673884036,,255
1783584073673884036,2282,1783584073673884036,,255
1783584073673884036,2282,1783584073673884036,,255
1783584073673884036,2282,1783584073673884036,,255
1783584074173723390,2283,1783584074173723390,,255
1783584074173723390,2283,1783584074173723390,,255
1783584074173723390,2283,1783584074173723390,,255
1783584074173723390,2283,1783584074173723390,,255
1783584074173723390,2283,1783584074173723390,,255
1783584074173723390,2283,1783584074173723390,,255
1783584074173723390,2283,1783584074173723390,,255
1783584074173723390,2283,1783584074173723390,,255
1783584074173723390,2283,1783584074173723390,,255
1783584074173723390,2283,1783584074173723390,,255
1783584074673858776,2284,1783584074673858776,,255
1783584074673858776,2284,1783584074673858776,,255
1783584074673858776,2284,1783584074673858776,,255
1783584074673858776,2284,1783584074673858776,,255
1783584074673858776,2284,1783584074673858776,,255
1783584074673858776,2284,1783584074673858776,,255
1783584074673858776,2284,1783584074673858776,,255
1783584074673858776,2284,1783584074673858776,,255
1783584074673858776,2284,1783584074673858776,,255
1783584074673858776,2284,1783584074673858776,,255
1783584075173621578,2285,1783584075173621578,,255
1783584075173621578,2285,1783584075173621578,,255
1783584075173621578,2285,1783584075173621578,,255
1783584075173621578,2285,1783584075173621578,,255
1783584075173621578,2285,1783584075173621578,,255
1783584075173621578,2285,1783584075173621578,,255
1783584075173621578,2285,1783584075173621578,,255
1783584075173621578,2285,1783584075173621578,,255
1783584075173621578,2285,1783584075173621578,,255
1783584075173621578,2285,1783584075173621578,,255
1783584075673973057,2286,1783584075673973057,,255
1783584075673973057,2286,1783584075673973057,,255
1783584075673973057,2286,1783584075673973057,,255
1783584075673973057,2286,1783584075673973057,,255
1783584075673973057,2286,1783584075673973057,,255
1783584075673973057,2286,1783584075673973057,,255
1783584075673973057,2286,1783584075673973057,,255
1783584075673973057,2286,1783584075673973057,,255
1783584075673973057,2286,1783584075673973057,,255
1783584075673973057,2286,1783584075673973057,,255
1783584076173708932,2287,1783584076173708932,,255
1783584076173708932,2287,1783584076173708932,,255
1783584076173708932,2287,1783584076173708932,,255
1783584076173708932,2287,1783584076173708932,,255
1783584076173708932,2287,1783584076173708932,,255
1783584076173708932,2287,1783584076173708932,,255
1783584076173708932,2287,1783584076173708932,,255
1783584076173708932,2287,1783584076173708932,,255
1783584076173708932,2287,1783584076173708932,,255
1783584076173708932,2287,1783584076173708932,,255
1783584076673864464,2288,1783584076673864464,,255
1783584076673864464,2288,1783584076673864464,,255
1783584076673864464,2288,1783584076673864464,,255
1783584076673864464,2288,1783584076673864464,,255
1783584076673864464,2288,1783584076673864464,,255
1783584076673864464,2288,1783584076673864464,,255
1783584076673864464,2288,1783584076673864464,,255
1783584076673864464,2288,1783584076673864464,,255
1783584076673864464,2288,1783584076673864464,,255
1783584076673864464,2288,1783584076673864464,,255
1783584077173574058,2289,1783584077173574058,,255
1783584077173574058,2289,1783584077173574058,,255
1783584077173574058,2289,1783584077173574058,,255
